Order ID,Order Date,Ship Date,Customer ID,Product ID,Quantity,Unit Price,Discount,Sales,Profit,Profit Margin_x,Discount Amount,Revenue,Cost,Average Unit Price,Order Size Category,Shipping Days,Shipping Category,Order Year,Order Month,Order Quarter,Product Name,Category,Sub-Category,Product Level,Total Sales_x,Total Profit_x,Total Quantity,Total Orders_x,Avg Sales per Order,Profit Margin_y,Customer Name,Segment,Region,Total Sales_y,Total Profit_y,Total Orders_y,First Order,Last Order,Avg Order Value,Customer Lifetime Days,Customer Tier,Date,Year,Month,MonthName,Month-Year,Quarter,Day of Week,Week of Year,Is Weekend,Day of Month,Days in Month,Quarter Name,Year-Quarter,Target Sales,Target Date,Target Month-Year,Target Quarter,Target Year-Quarter
O00215,2022-04-28,2022-05-03,C0035,P0009,8,473.49,0.1,3409.13,492.49,0.1444620768348523,340.913,3750.043,2916.64,426.14125,Very Large,5,Fast,2022,4,2,Paper - P0009,Office Supplies,Paper,Office Supplies > Paper,62746.06,10597.86,285,51,1230.314901960784,0.1689008042895443,Customer C0035,Consumer,West,27929.79,4493.94,22,2022-01-30,2024-08-21,1269.535909090909,934,Platinum,2022-04-28,2022,4,Apr,Apr-2022,2,Thursday,17,False,28,30,Q2,2022-Q2,11249.15,2022-04-01,Apr-2022,2,2022-Q2
O00216,2024-04-07,2024-04-11,C0009,P0010,4,135.72,0.0,542.88,44.67,0.08228337754199823,0.0,542.88,498.21,135.72,Medium,4,Fast,2024,4,2,Phones - P0010,Technology,Phones,Technology > Phones,69428.4,11385.94,282,48,1446.425,0.1639954255031082,Customer C0009,Consumer,West,43159.42,7469.65,38,2022-02-09,2024-10-19,1135.774210526316,983,Platinum,2024-04-07,2024,4,Apr,Apr-2024,2,Sunday,14,True,7,30,Q2,2024-Q2,18986.99,2024-04-01,Apr-2024,2,2024-Q2
O00217,2023-01-27,2023-01-30,C0006,P0016,2,477.94,0.0,955.88,97.32,0.1018119429217056,0.0,955.88,858.56,477.94,Medium,3,Fast,2023,1,1,Chairs - P0016,Furniture,Chairs,Furniture > Chairs,79145.34,13159.02,339,53,1493.308301886792,0.1662639897686964,Customer C0006,Home Office,South,22445.9,3883.78,22,2022-01-19,2024-12-19,1020.268181818182,1065,Platinum,2023-01-27,2023,1,Jan,Jan-2023,1,Friday,4,False,27,31,Q1,2023-Q1,24809.52,2023-01-01,Jan-2023,1,2023-Q1
O00218,2022-10-25,2022-10-28,C0048,P0005,9,441.55,0.3,2781.76,568.96,0.2045323823766249,834.528,3616.288,2212.8,309.0844444444444,Large,3,Fast,2022,10,4,Accessories - P0005,Technology,Accessories,Technology > Accessories,43983.62,7814.66,206,34,1293.635882352941,0.1776720515500998,Customer C0048,Home Office,Central,26912.74,5357.68,24,2022-03-02,2024-12-19,1121.364166666667,1023,Platinum,2022-10-25,2022,10,Oct,Oct-2022,4,Tuesday,43,False,25,31,Q4,2022-Q4,29956.42,2022-10-01,Oct-2022,4,2022-Q4
O00219,2024-11-03,2024-11-05,C0046,P0019,4,191.92,0.3,537.38,29.85,0.05554728497525029,161.214,698.594,507.53,134.345,Medium,2,Same Day,2024,11,4,Binders - P0019,Office Supplies,Binders,Office Supplies > Binders,80274.74,13956.47,332,63,1274.202222222222,0.1738588004146759,Customer C0046,Consumer,West,20606.83,3354.77,15,2022-03-27,2024-12-05,1373.788666666667,984,Platinum,2024-11-03,2024,11,Nov,Nov-2024,4,Sunday,44,True,3,30,Q4,2024-Q4,16351.74,2024-11-01,Nov-2024,4,2024-Q4
O00220,2023-09-25,2023-09-26,C0002,P0019,3,259.12,0.1,699.62,170.06,0.2430748120408222,69.962,769.582,529.56,233.2066666666667,Medium,1,Same Day,2023,9,3,Binders - P0019,Office Supplies,Binders,Office Supplies > Binders,80274.74,13956.47,332,63,1274.202222222222,0.1738588004146759,Customer C0002,Consumer,Central,32646.3,4797.27,24,2022-01-05,2024-12-13,1360.2625,1073,Platinum,2023-09-25,2023,9,Sep,Sep-2023,3,Monday,39,False,25,30,Q3,2023-Q3,24141.73,2023-09-01,Sep-2023,3,2023-Q3
O00221,2022-07-30,2022-08-01,C0014,P0005,10,269.68,0.3,1887.76,479.67,0.2540948001864644,566.328,2454.088,1408.09,188.776,Large,2,Same Day,2022,7,3,Accessories - P0005,Technology,Accessories,Technology > Accessories,43983.62,7814.66,206,34,1293.635882352941,0.1776720515500998,Customer C0014,Corporate,Central,27876.88,6040.190000000001,21,2022-04-16,2024-12-23,1327.470476190476,982,Platinum,2022-07-30,2022,7,Jul,Jul-2022,3,Saturday,30,True,30,31,Q3,2022-Q3,23850.65,2022-07-01,Jul-2022,3,2022-Q3
O00222,2022-12-05,2022-12-08,C0030,P0016,8,484.63,0.1,3489.34,939.2,0.2691626496701382,348.934,3838.274,2550.14,436.1675,Very Large,3,Fast,2022,12,4,Chairs - P0016,Furniture,Chairs,Furniture > Chairs,79145.34,13159.02,339,53,1493.308301886792,0.1662639897686964,Customer C0030,Consumer,West,34621.95,6690.15,23,2022-04-17,2024-11-29,1505.302173913043,957,Platinum,2022-12-05,2022,12,Dec,Dec-2022,4,Monday,49,False,5,31,Q4,2022-Q4,10286.31,2022-12-01,Dec-2022,4,2022-Q4
O00223,2024-02-11,2024-02-16,C0002,P0005,4,213.67,0.3,598.28,101.71,0.1700040114996323,179.484,777.7639999999999,496.57,149.57,Medium,5,Fast,2024,2,1,Accessories - P0005,Technology,Accessories,Technology > Accessories,43983.62,7814.66,206,34,1293.635882352941,0.1776720515500998,Customer C0002,Consumer,Central,32646.3,4797.27,24,2022-01-05,2024-12-13,1360.2625,1073,Platinum,2024-02-11,2024,2,Feb,Feb-2024,1,Sunday,6,True,11,29,Q1,2024-Q1,22069.86,2024-02-01,Feb-2024,1,2024-Q1
O00224,2023-06-18,2023-06-23,C0043,P0003,2,221.86,0.0,443.72,91.0,0.2050842873884431,0.0,443.72,352.72,221.86,Small,5,Fast,2023,6,2,Chairs - P0003,Furniture,Chairs,Furniture > Chairs,71870.99,12311.31,275,55,1306.745272727273,0.1712973482068356,Customer C0043,Corporate,South,26176.63,3265.68,23,2022-02-02,2024-12-08,1138.114347826087,1040,Platinum,2023-06-18,2023,6,Jun,Jun-2023,2,Sunday,24,True,18,30,Q2,2023-Q2,12219.96,2023-06-01,Jun-2023,2,2023-Q2
O00225,2023-05-10,2023-05-14,C0001,P0001,4,357.96,0.2,1145.47,315.91,0.275790723458493,229.094,1374.564,829.56,286.3675,Medium,4,Fast,2023,5,2,Paper - P0001,Office Supplies,Paper,Office Supplies > Paper,76224.9,14532.46,324,52,1465.863461538461,0.1906523983632645,Customer C0001,Home Office,West,27764.04,5283.95,22,2022-02-06,2024-11-27,1262.001818181818,1025,Platinum,2023-05-10,2023,5,May,May-2023,2,Wednesday,19,False,10,31,Q2,2023-Q2,11320.2,2023-05-01,May-2023,2,2023-Q2
O00226,2023-07-24,2023-07-25,C0050,P0015,8,316.29,0.1,2277.29,313.46,0.1376460617663978,227.729,2505.019,1963.83,284.66125,Large,1,Same Day,2023,7,3,Bookcases - P0015,Furniture,Bookcases,Furniture > Bookcases,49916.58,8657.02,235,42,1188.49,0.1734297501952257,Customer C0050,Consumer,South,13801.83,2367.42,13,2022-11-06,2024-06-14,1061.679230769231,586,Platinum,2023-07-24,2023,7,Jul,Jul-2023,3,Monday,30,False,24,31,Q3,2023-Q3,11446.33,2023-07-01,Jul-2023,3,2023-Q3
O00227,2022-04-16,2022-04-19,C0014,P0013,10,303.16,0.1,2728.44,514.87,0.1887049009690519,272.844,3001.284,2213.57,272.844,Large,3,Fast,2022,4,2,Computers - P0013,Technology,Computers,Technology > Computers,53337.2,9876.13,210,43,1240.4,0.1851640131090496,Customer C0014,Corporate,Central,27876.88,6040.190000000001,21,2022-04-16,2024-12-23,1327.470476190476,982,Platinum,2022-04-16,2022,4,Apr,Apr-2022,2,Saturday,15,True,16,30,Q2,2022-Q2,27669.3,2022-04-01,Apr-2022,2,2022-Q2
O00228,2023-01-24,2023-01-26,C0003,P0012,2,63.68,0.1,114.62,15.71,0.1370615948351073,11.462,126.082,98.91,57.31,Small,2,Same Day,2023,1,1,Computers - P0012,Technology,Computers,Technology > Computers,60341.52,10446.23,258,51,1183.167058823529,0.1731184431548957,Customer C0003,Consumer,East,29796.56,5838.85,24,2022-01-21,2024-11-17,1241.523333333333,1031,Platinum,2023-01-24,2023,1,Jan,Jan-2023,1,Tuesday,4,False,24,31,Q1,2023-Q1,25068.56,2023-01-01,Jan-2023,1,2023-Q1
O00229,2024-06-06,2024-06-09,C0024,P0006,9,266.71,0.3,1680.27,466.47,0.2776160974129158,504.081,2184.351,1213.8,186.6966666666667,Large,3,Fast,2024,6,2,Phones - P0006,Technology,Phones,Technology > Phones,60829.13,10935.28,276,47,1294.236808510638,0.1797704487964895,Customer C0024,Corporate,South,37772.32,7346.22,23,2022-01-16,2024-12-25,1642.274782608696,1074,Platinum,2024-06-06,2024,6,Jun,Jun-2024,2,Thursday,23,False,6,30,Q2,2024-Q2,24279.05,2024-06-01,Jun-2024,2,2024-Q2
O00230,2022-10-01,2022-10-02,C0047,P0007,6,163.02,0.1,880.31,233.8,0.2655882586816009,88.031,968.3409999999999,646.51,146.7183333333333,Medium,1,Same Day,2022,10,4,Computers - P0007,Technology,Computers,Technology > Computers,75335.8,12068.37,316,60,1255.596666666667,0.1601943564679741,Customer C0047,Consumer,South,19971.97,3443.02,17,2022-05-16,2024-09-07,1174.821764705883,845,Platinum,2022-10-01,2022,10,Oct,Oct-2022,4,Saturday,39,True,1,31,Q4,2022-Q4,29956.42,2022-10-01,Oct-2022,4,2022-Q4
O00231,2022-09-25,2022-09-29,C0017,P0007,1,475.77,0.3,333.04,54.9,0.1648450636560173,99.912,432.952,278.14,333.04,Small,4,Fast,2022,9,3,Computers - P0007,Technology,Computers,Technology > Computers,75335.8,12068.37,316,60,1255.596666666667,0.1601943564679741,Customer C0017,Consumer,South,26082.04,4253.18,22,2022-04-06,2024-12-18,1185.547272727273,987,Platinum,2022-09-25,2022,9,Sep,Sep-2022,3,Sunday,38,True,25,30,Q3,2022-Q3,14214.1,2022-09-01,Sep-2022,3,2022-Q3
O00232,2024-01-31,2024-02-01,C0021,P0007,2,424.2,0.0,848.4,97.19,0.1145568128241396,0.0,848.4,751.21,424.2,Medium,1,Same Day,2024,1,1,Computers - P0007,Technology,Computers,Technology > Computers,75335.8,12068.37,316,60,1255.596666666667,0.1601943564679741,Customer C0021,Corporate,East,26079.16,4846.65,20,2022-02-24,2024-10-04,1303.958,953,Platinum,2024-01-31,2024,1,Jan,Jan-2024,1,Wednesday,5,False,31,31,Q1,2024-Q1,14520.58,2024-01-01,Jan-2024,1,2024-Q1
O00233,2024-06-04,2024-06-06,C0033,P0002,2,240.39,0.1,432.7,88.79,0.205199907557199,43.27,475.97,343.91,216.35,Small,2,Same Day,2024,6,2,Labels - P0002,Office Supplies,Labels,Office Supplies > Labels,57327.14,9788.09,236,53,1081.644150943396,0.1707409439926708,Customer C0033,Consumer,South,25669.18,4020.67,17,2022-01-06,2024-08-05,1509.951764705882,942,Platinum,2024-06-04,2024,6,Jun,Jun-2024,2,Tuesday,23,False,4,30,Q2,2024-Q2,14838.63,2024-06-01,Jun-2024,2,2024-Q2
O00234,2022-07-20,2022-07-22,C0034,P0008,1,186.76,0.1,168.08,35.02,0.2083531651594479,16.808,184.888,133.06,168.08,Small,2,Same Day,2022,7,3,Phones - P0008,Technology,Phones,Technology > Phones,72995.87,13795.03,308,53,1377.280566037736,0.1889837055164902,Customer C0034,Consumer,West,30602.7,5852.46,23,2022-01-10,2024-09-16,1330.552173913044,980,Platinum,2022-07-20,2022,7,Jul,Jul-2022,3,Wednesday,29,False,20,31,Q3,2022-Q3,23850.65,2022-07-01,Jul-2022,3,2022-Q3
O00235,2024-08-11,2024-08-15,C0008,P0008,10,135.27,0.2,1082.16,199.46,0.1843165520810231,216.432,1298.592,882.7,108.216,Medium,4,Fast,2024,8,3,Phones - P0008,Technology,Phones,Technology > Phones,72995.87,13795.03,308,53,1377.280566037736,0.1889837055164902,Customer C0008,Home Office,West,28130.13,4939.21,22,2022-03-13,2024-12-18,1278.642272727273,1011,Platinum,2024-08-11,2024,8,Aug,Aug-2024,3,Sunday,32,True,11,31,Q3,2024-Q3,25506.92,2024-08-01,Aug-2024,3,2024-Q3
O00236,2024-07-18,2024-07-20,C0036,P0007,8,240.86,0.3,1348.82,118.66,0.08797319138209694,404.646,1753.466,1230.16,168.6025,Medium,2,Same Day,2024,7,3,Computers - P0007,Technology,Computers,Technology > Computers,75335.8,12068.37,316,60,1255.596666666667,0.1601943564679741,Customer C0036,Corporate,East,51399.27,9523.64,35,2022-01-31,2024-12-29,1468.550571428571,1063,Platinum,2024-07-18,2024,7,Jul,Jul-2024,3,Thursday,29,False,18,31,Q3,2024-Q3,21050.02,2024-07-01,Jul-2024,3,2024-Q3
O00237,2023-10-05,2023-10-10,C0013,P0009,6,86.64,0.3,363.89,34.58,0.09502871746956498,109.167,473.057,329.31,60.64833333333333,Small,5,Fast,2023,10,4,Paper - P0009,Office Supplies,Paper,Office Supplies > Paper,62746.06,10597.86,285,51,1230.314901960784,0.1689008042895443,Customer C0013,Consumer,West,33033.09,5206.34,18,2022-01-20,2024-11-22,1835.171666666666,1037,Platinum,2023-10-05,2023,10,Oct,Oct-2023,4,Thursday,40,False,5,31,Q4,2023-Q4,18057.47,2023-10-01,Oct-2023,4,2023-Q4
O00238,2024-10-22,2024-10-26,C0022,P0012,7,354.32,0.0,2480.24,680.07,0.2741952391704029,0.0,2480.24,1800.17,354.32,Large,4,Fast,2024,10,4,Computers - P0012,Technology,Computers,Technology > Computers,60341.52,10446.23,258,51,1183.167058823529,0.1731184431548957,Customer C0022,Home Office,East,22229.56,3694.21,20,2022-05-21,2024-12-13,1111.478,937,Platinum,2024-10-22,2024,10,Oct,Oct-2024,4,Tuesday,43,False,22,31,Q4,2024-Q4,11086.64,2024-10-01,Oct-2024,4,2024-Q4
O00239,2024-07-16,2024-07-21,C0040,P0015,2,247.5,0.0,495.0,145.17,0.2932727272727272,0.0,495.0,349.83,247.5,Small,5,Fast,2024,7,3,Bookcases - P0015,Furniture,Bookcases,Furniture > Bookcases,49916.58,8657.02,235,42,1188.49,0.1734297501952257,Customer C0040,Home Office,East,11859.39,2126.57,17,2022-05-12,2024-11-05,697.6111764705882,908,Platinum,2024-07-16,2024,7,Jul,Jul-2024,3,Tuesday,29,False,16,31,Q3,2024-Q3,26450.7,2024-07-01,Jul-2024,3,2024-Q3
O00240,2024-11-14,2024-11-18,C0032,P0017,4,308.93,0.2,988.58,59.53,0.06021768597382104,197.716,1186.296,929.0500000000001,247.145,Medium,4,Fast,2024,11,4,Phones - P0017,Technology,Phones,Technology > Phones,69565.04000000001,11482.1,285,55,1264.818909090909,0.1650556083918014,Customer C0032,Home Office,South,22746.76,3612.11,20,2022-01-23,2024-12-19,1137.338,1061,Platinum,2024-11-14,2024,11,Nov,Nov-2024,4,Thursday,46,False,14,30,Q4,2024-Q4,10002.69,2024-11-01,Nov-2024,4,2024-Q4
O00241,2024-12-11,2024-12-12,C0041,P0020,10,101.09,0.3,707.63,96.88,0.1369077060045504,212.289,919.919,610.75,70.763,Medium,1,Same Day,2024,12,4,Tables - P0020,Furniture,Tables,Furniture > Tables,80440.95,13946.92,367,59,1363.40593220339,0.17338084644699,Customer C0041,Corporate,Central,31547.33,5387.96,28,2022-01-09,2024-12-11,1126.690357142857,1067,Platinum,2024-12-11,2024,12,Dec,Dec-2024,4,Wednesday,50,False,11,31,Q4,2024-Q4,20222.58,2024-12-01,Dec-2024,4,2024-Q4
O00242,2023-04-13,2023-04-17,C0019,P0004,9,35.27,0.1,285.69,22.9,0.08015681332913298,28.569,314.259,262.79,31.74333333333333,Small,4,Fast,2023,4,2,Computers - P0004,Technology,Computers,Technology > Computers,48206.93,8209.68,217,41,1175.778780487805,0.1703008260430606,Customer C0019,Consumer,East,26539.39,3041.79,21,2022-02-09,2024-12-01,1263.780476190476,1026,Platinum,2023-04-13,2023,4,Apr,Apr-2023,2,Thursday,15,False,13,30,Q2,2023-Q2,18150.86,2023-04-01,Apr-2023,2,2023-Q2
O00243,2022-05-10,2022-05-13,C0032,P0001,8,241.17,0.1,1736.42,475.01,0.2735570887227744,173.642,1910.062,1261.41,217.0525,Large,3,Fast,2022,5,2,Paper - P0001,Office Supplies,Paper,Office Supplies > Paper,76224.9,14532.46,324,52,1465.863461538461,0.1906523983632645,Customer C0032,Home Office,South,22746.76,3612.11,20,2022-01-23,2024-12-19,1137.338,1061,Platinum,2022-05-10,2022,5,May,May-2022,2,Tuesday,19,False,10,31,Q2,2022-Q2,20208.65,2022-05-01,May-2022,2,2022-Q2
O00244,2022-11-30,2022-12-04,C0046,P0017,4,81.8,0.1,294.48,65.55,0.2225957620211899,29.448,323.928,228.93,73.62,Small,4,Fast,2022,11,4,Phones - P0017,Technology,Phones,Technology > Phones,69565.04000000001,11482.1,285,55,1264.818909090909,0.1650556083918014,Customer C0046,Consumer,West,20606.83,3354.77,15,2022-03-27,2024-12-05,1373.788666666667,984,Platinum,2022-11-30,2022,11,Nov,Nov-2022,4,Wednesday,48,False,30,30,Q4,2022-Q4,15892.39,2022-11-01,Nov-2022,4,2022-Q4
O00245,2024-11-22,2024-11-25,C0019,P0002,7,38.87,0.0,272.09,46.33,0.1702745415119997,0.0,272.09,225.76,38.87,Small,3,Fast,2024,11,4,Labels - P0002,Office Supplies,Labels,Office Supplies > Labels,57327.14,9788.09,236,53,1081.644150943396,0.1707409439926708,Customer C0019,Consumer,East,26539.39,3041.79,21,2022-02-09,2024-12-01,1263.780476190476,1026,Platinum,2024-11-22,2024,11,Nov,Nov-2024,4,Friday,47,False,22,30,Q4,2024-Q4,16351.74,2024-11-01,Nov-2024,4,2024-Q4
O00246,2024-03-26,2024-03-28,C0031,P0011,8,350.14,0.3,1960.78,526.26,0.268393190465019,588.2339999999999,2549.014,1434.52,245.0975,Large,2,Same Day,2024,3,1,Tables - P0011,Furniture,Tables,Furniture > Tables,42447.25,8383.4,231,39,1088.391025641026,0.1975016049331818,Customer C0031,Corporate,East,19553.04,3808.39,19,2022-02-11,2024-11-19,1029.107368421053,1012,Platinum,2024-03-26,2024,3,Mar,Mar-2024,1,Tuesday,13,False,26,31,Q1,2024-Q1,17156.28,2024-03-01,Mar-2024,1,2024-Q1
O00247,2022-08-26,2022-08-28,C0033,P0007,9,462.02,0.0,4158.18,210.61,0.05064956302997946,0.0,4158.18,3947.57,462.02,Very Large,2,Same Day,2022,8,3,Computers - P0007,Technology,Computers,Technology > Computers,75335.8,12068.37,316,60,1255.596666666667,0.1601943564679741,Customer C0033,Consumer,South,25669.18,4020.67,17,2022-01-06,2024-08-05,1509.951764705882,942,Platinum,2022-08-26,2022,8,Aug,Aug-2022,3,Friday,34,False,26,31,Q3,2022-Q3,17174.31,2022-08-01,Aug-2022,3,2022-Q3
O00248,2024-10-05,2024-10-06,C0024,P0001,9,436.78,0.3,2751.71,652.33,0.2370634986971738,825.513,3577.223,2099.38,305.7455555555555,Large,1,Same Day,2024,10,4,Paper - P0001,Office Supplies,Paper,Office Supplies > Paper,76224.9,14532.46,324,52,1465.863461538461,0.1906523983632645,Customer C0024,Corporate,South,37772.32,7346.22,23,2022-01-16,2024-12-25,1642.274782608696,1074,Platinum,2024-10-05,2024,10,Oct,Oct-2024,4,Saturday,40,True,5,31,Q4,2024-Q4,22591.15,2024-10-01,Oct-2024,4,2024-Q4
O00249,2024-07-18,2024-07-23,C0025,P0014,10,108.57,0.2,868.56,159.94,0.1841438703140831,173.712,1042.272,708.6199999999999,86.856,Medium,5,Fast,2024,7,3,Computers - P0014,Technology,Computers,Technology > Computers,62081.0,10241.83,323,58,1070.362068965517,0.1649752742384949,Customer C0025,Corporate,Central,22250.95,4316.97,17,2022-01-12,2024-12-08,1308.879411764706,1061,Platinum,2024-07-18,2024,7,Jul,Jul-2024,3,Thursday,29,False,18,31,Q3,2024-Q3,21050.02,2024-07-01,Jul-2024,3,2024-Q3
O00250,2023-03-17,2023-03-18,C0030,P0014,8,463.54,0.1,3337.49,682.73,0.2045639088057193,333.749,3671.239,2654.76,417.18625,Very Large,1,Same Day,2023,3,1,Computers - P0014,Technology,Computers,Technology > Computers,62081.0,10241.83,323,58,1070.362068965517,0.1649752742384949,Customer C0030,Consumer,West,34621.95,6690.15,23,2022-04-17,2024-11-29,1505.302173913043,957,Platinum,2023-03-17,2023,3,Mar,Mar-2023,1,Friday,11,False,17,31,Q1,2023-Q1,11772.09,2023-03-01,Mar-2023,1,2023-Q1
O00251,2023-11-28,2023-12-02,C0038,P0013,7,197.08,0.3,965.69,222.23,0.2301256096676987,289.707,1255.397,743.46,137.9557142857143,Medium,4,Fast,2023,11,4,Computers - P0013,Technology,Computers,Technology > Computers,53337.2,9876.13,210,43,1240.4,0.1851640131090496,Customer C0038,Home Office,West,21115.18,2703.52,19,2022-01-02,2024-08-20,1111.325263157895,961,Platinum,2023-11-28,2023,11,Nov,Nov-2023,4,Tuesday,48,False,28,30,Q4,2023-Q4,26069.65,2023-11-01,Nov-2023,4,2023-Q4
O00252,2023-08-26,2023-08-29,C0017,P0001,7,49.92,0.2,279.55,31.62,0.1131103559291719,55.91,335.46,247.93,39.93571428571429,Small,3,Fast,2023,8,3,Paper - P0001,Office Supplies,Paper,Office Supplies > Paper,76224.9,14532.46,324,52,1465.863461538461,0.1906523983632645,Customer C0017,Consumer,South,26082.04,4253.18,22,2022-04-06,2024-12-18,1185.547272727273,987,Platinum,2023-08-26,2023,8,Aug,Aug-2023,3,Saturday,34,True,26,31,Q3,2023-Q3,11537.24,2023-08-01,Aug-2023,3,2023-Q3
O00253,2024-11-09,2024-11-14,C0041,P0011,4,362.41,0.2,1159.71,302.81,0.2611083805434117,231.942,1391.652,856.9000000000001,289.9275,Medium,5,Fast,2024,11,4,Tables - P0011,Furniture,Tables,Furniture > Tables,42447.25,8383.4,231,39,1088.391025641026,0.1975016049331818,Customer C0041,Corporate,Central,31547.33,5387.96,28,2022-01-09,2024-12-11,1126.690357142857,1067,Platinum,2024-11-09,2024,11,Nov,Nov-2024,4,Saturday,45,True,9,30,Q4,2024-Q4,24972.9,2024-11-01,Nov-2024,4,2024-Q4
O00254,2023-08-26,2023-08-30,C0029,P0018,4,379.82,0.3,1063.5,81.67,0.07679360601786554,319.05,1382.55,981.83,265.875,Medium,4,Fast,2023,8,3,Accessories - P0018,Technology,Accessories,Technology > Accessories,51074.61,8157.67,227,43,1187.781627906977,0.1597206518072287,Customer C0029,Home Office,East,27170.24,4331.87,17,2022-08-07,2024-11-20,1598.249411764706,836,Platinum,2023-08-26,2023,8,Aug,Aug-2023,3,Saturday,34,True,26,31,Q3,2023-Q3,20012.49,2023-08-01,Aug-2023,3,2023-Q3
O00255,2023-10-10,2023-10-15,C0039,P0017,2,234.76,0.2,375.62,56.08,0.1492998242905064,75.12400000000001,450.744,319.54,187.81,Small,5,Fast,2023,10,4,Phones - P0017,Technology,Phones,Technology > Phones,69565.04000000001,11482.1,285,55,1264.818909090909,0.1650556083918014,Customer C0039,Consumer,West,21574.14,3808.14,20,2022-03-13,2024-09-18,1078.707,920,Platinum,2023-10-10,2023,10,Oct,Oct-2023,4,Tuesday,41,False,10,31,Q4,2023-Q4,15905.81,2023-10-01,Oct-2023,4,2023-Q4
O00256,2023-05-23,2023-05-24,C0003,P0014,4,70.34,0.2,225.09,32.49,0.1443422630947621,45.018,270.108,192.6,56.2725,Small,1,Same Day,2023,5,2,Computers - P0014,Technology,Computers,Technology > Computers,62081.0,10241.83,323,58,1070.362068965517,0.1649752742384949,Customer C0003,Consumer,East,29796.56,5838.85,24,2022-01-21,2024-11-17,1241.523333333333,1031,Platinum,2023-05-23,2023,5,May,May-2023,2,Tuesday,21,False,23,31,Q2,2023-Q2,16976.41,2023-05-01,May-2023,2,2023-Q2
O00257,2024-10-25,2024-10-30,C0026,P0020,2,29.63,0.0,59.26,15.42,0.2602092473844077,0.0,59.26,43.84,29.63,Small,5,Fast,2024,10,4,Tables - P0020,Furniture,Tables,Furniture > Tables,80440.95,13946.92,367,59,1363.40593220339,0.17338084644699,Customer C0026,Corporate,Central,17557.11,3237.56,20,2022-02-15,2024-10-25,877.8555,983,Platinum,2024-10-25,2024,10,Oct,Oct-2024,4,Friday,43,False,25,31,Q4,2024-Q4,12676.57,2024-10-01,Oct-2024,4,2024-Q4
O00258,2024-10-12,2024-10-17,C0001,P0015,3,62.82,0.1,169.61,13.56,0.07994811626672955,16.961,186.571,156.05,56.53666666666667,Small,5,Fast,2024,10,4,Bookcases - P0015,Furniture,Bookcases,Furniture > Bookcases,49916.58,8657.02,235,42,1188.49,0.1734297501952257,Customer C0001,Home Office,West,27764.04,5283.95,22,2022-02-06,2024-11-27,1262.001818181818,1025,Platinum,2024-10-12,2024,10,Oct,Oct-2024,4,Saturday,41,True,12,31,Q4,2024-Q4,12676.57,2024-10-01,Oct-2024,4,2024-Q4
O00259,2024-09-05,2024-09-10,C0018,P0012,3,447.45,0.3,939.64,158.32,0.1684900600229875,281.892,1221.532,781.3199999999999,313.2133333333333,Medium,5,Fast,2024,9,3,Computers - P0012,Technology,Computers,Technology > Computers,60341.52,10446.23,258,51,1183.167058823529,0.1731184431548957,Customer C0018,Corporate,Central,27322.67,5247.47,24,2022-01-20,2024-09-05,1138.444583333333,959,Platinum,2024-09-05,2024,9,Sep,Sep-2024,3,Thursday,36,False,5,30,Q3,2024-Q3,15685.48,2024-09-01,Sep-2024,3,2024-Q3
O00260,2024-07-09,2024-07-11,C0013,P0020,9,190.45,0.0,1714.05,299.29,0.174609842186634,0.0,1714.05,1414.76,190.45,Large,2,Same Day,2024,7,3,Tables - P0020,Furniture,Tables,Furniture > Tables,80440.95,13946.92,367,59,1363.40593220339,0.17338084644699,Customer C0013,Consumer,West,33033.09,5206.34,18,2022-01-20,2024-11-22,1835.171666666666,1037,Platinum,2024-07-09,2024,7,Jul,Jul-2024,3,Tuesday,28,False,9,31,Q3,2024-Q3,26450.7,2024-07-01,Jul-2024,3,2024-Q3
